1917,2006
1917,2010
1918,1920
1918,1924
1918,1929
1918,1934
1918,1939
1918,1941
1918,1943
1918,1945
1918,1963
1918,1966
1918,1973
1918,1977
1918,1980
1918,1993
1918,1994
1918,1995
1918,1999
1918,1999
1918,2002
1918,2003
1918,2004
1918,2008
1918,2014
1919,1922
1919,1923
1919,1926
1919,1935
1919,1937
1919,1954
1919,1963
1919,1965
1919,1983
1920,1931
1920,1937
1920,1967
1920,1979
1920,1982
1920,1986
1920,1990
1920,1992
1920,1996
1920,2003
1920,2006
1920,2006
1920,2009
1921,1929
1921,1935
1921,1938
1921,1946
1921,1946
1921,1950
1921,1975
1921,1982
1921,1988
1921,1991
1921,1992
1921,2000
1921,2001
1921,2015
1922,1928
1922,1937
1922,1942
1922,1946
1922,1953
1922,1953
1922,1959
1922,1977
1922,1978
1922,1981
1922,1987
1922,2001
1922,2003
1922,2009
1922,2012
1922,2012
1922,2014
1922,2017
1922,2018
1922,2018
1922,2019
1923,1931
1923,1934
1923,1939
1923,1943
1923,1958
1923,1960
1923,1971
1923,1976
1923,1979
1923,1983
1923,2001
1923,2003
1923,2015
1924,1925
1924,1925
1924,1928
1924,1929
1924,1930
1924,1933
1924,1937
1924,1938
1924,1939
1924,1943
1924,1946
1924,1948
1924,1950
1924,1952
1924,1952
1924,1955
1924,1960
1924,1964
1924,1982
1924,1983
1924,1985
1924,1986
1924,1987
1924,1987
1924,1992
1924,1997
1924,2006
1924,2006
1924,2008
1924,2010
1924,2018
1925,1927
1925,1937
1925,1951
1925,1952
1925,1953
1925,1955
1925,1959
1925,1961
1925,1966
1925,1973
1925,1980
1925,1994
1925,2000
1925,2000
1925,2002
1925,2003
1925,2006
1925,2012
1925,2013
1925,2020
1926,1932
1926,1944
1926,1945
1926,1952
1926,1952
1926,1954
1926,1958
1926,1964
1926,1967
1926,1982
1926,1988
1926,1990
1926,1990
1926,2008
1926,2016
1927,1935
1927,1950
1927,1950
1927,1953
1927,1962
1927,1966
1927,1972
1927,1973
1927,1982
1927,1985
1927,1987
1927,1995
1927,1995
1927,1997
1927,2004
1927,2010
1927,2011
1927,2013
1927,2014
1927,2017
1928,1928
1928,1928
1928,1928
1928,1940
1928,1941
1928,1942
1928,1953
1928,1963
1928,1964
1928,1973
1928,1983
1928,1983
1928,1987
1928,1994
1928,1996
1928,1999
1928,2001
1928,2002
1928,2004
1928,2005
1928,2009
1928,2014
1928,2015
1928,2017
1929,1946
1929,1949
1929,1951
1929,1952
1929,1952
1929,1965
1929,1973
1929,1980
1929,1984
1929,1988
1929,1989
1929,1997
1929,2002
1929,2003
1929,2008
1929,2017
1930,1936
1930,1943
1930,1944
1930,1951
1930,1954
1930,1965
1930,1970
1930,1972
1930,1973
1930,1974
1930,1975
1930,1976
1930,1981
1930,1991
1930,2003
1930,2009
1930,2012
1930,2012
1930,2013
1930,2015
1931,1931
1931,1931
1931,1934
1931,1944
1931,1949
1931,1959
1931,1963
1931,1967
1931,1976
1931,1987
1931,1988
1931,1988
1931,1996
1931,1998
1931,1999
1931,2003
1931,2004
1931,2009
1931,2010
1932,1936
1932,1940
1932,1941
1932,1944
1932,1948
1932,1965
1932,1967
1932,1967
1932,1980
1932,2017
1933,1935
1933,1936
1933,1937
1933,1938
1933,1938
1933,1949
1933,1950
1933,1951
1933,1954
1933,1965
1933,1965
1933,1967
1933,1968
1933,1972
1933,1978
1933,1980
1933,2000
1933,2005
1933,2005
1933,2006
1933,2010
1934,1944
1934,1947
1934,1950
1934,1973
1934,1976
1934,1986
1935,1942
1935,1943
1935,1943
1935,1949
1935,1954
1935,1955
1935,1959
1935,1966
1935,1966
1935,1971
1935,1974
1935,1980
1935,1994
1935,1994
1935,1996
1935,2011
1935,2014
1935,2017
1936,1937
1936,1939
1936,1947
1936,1948
1936,1959
1936,1964
1936,1964
1936,1971
1936,1982
1936,1985
1936,1993
1936,1998
1936,2001
1936,2002
1936,2016
1937,1943
1937,1943
1937,1947
1937,1948
1937,1950
1937,1950
1937,1952
1937,1954
1937,1955
1937,1977
1937,1980
1937,1981
1937,1982
1937,1983
1937,1984
1937,1985
1937,1994
1937,1998
1937,2001
1937,2018
1938,1942
1938,1946
1938,1947
1938,1956
1938,1963
1938,1963
1938,1970
1938,1973
1938,1986
1938,1992
1938,1994
1938,1994
1938,1995
1938,2005
1938,2018
1939,1939
1939,1941
1939,1953
1939,1957
1939,1961
1939,1963
1939,1964
1939,1969
1939,1979
1939,1984
1939,1985
1939,1986
1939,1996
1939,2002
1939,2005
1939,2011
1939,2020
1940,1948
1940,1950
1940,1954
1940,1956
1940,1957
1940,1960
1940,1966
1940,1967
1940,1971
1940,1972
1940,1972
1940,1972
1940,1976
1940,1977
1940,1978
1940,1979
1940,1989
1940,1991
1940,2002
1940,2003
1940,2006
1940,2006
1940,2008
1940,2009
1940,2019
1940,2019
1941,1951
1941,1957
1941,1959
1941,1961
1941,1972
1941,1972
1941,1978
1941,1986
1941,1993
1941,2000
1941,2005
1941,2009
1941,2011
1941,2015
1942,1953
1942,1959
1942,1960
1942,1960
1942,1969
1942,1971
1942,1971
1942,1973
1942,1973
1942,1982
1942,1987
1942,1990
1942,1992
1942,1994
1942,1996
1942,1997
1942,2001
1942,2004
1942,2007
1942,2017
1943,1944
1943,1956
1943,1965
1943,1967
1943,1969
1943,1969
1943,1972
1943,1977
1943,1988
1943,1989
1943,1991
1943,1995
1943,2004
1943,2006
1943,2007
1943,2008
1943,2012
1943,2012
1944,1944
1944,1946
1944,1947
1944,1948
1944,1949
1944,1960
1944,1964
1944,1966
1944,1966
1944,1967
1944,1971
1944,1974
1944,1974
1944,1975
1944,1980
1944,1981
1944,1982
1944,1986
1944,1988
1944,1991
1944,1992
1944,2004
1944,2005
1944,2016
1944,2017
1945,1945
1945,1947
1945,1956
1945,1958
1945,1959
1945,1964
1945,1966
1945,1967
1945,1969
1945,1983
1945,1983
1945,1992
1945,1994
1945,1994
1945,1994
1945,1997
1945,1999
1945,1999
1945,2002
1945,2003
1945,2012
1945,2013
1945,2013
1945,2014
1945,2017
1946,1950
1946,1953
1946,1970
1946,1978
1946,1979
1946,1990
1946,1993
1946,1994
1946,2006
1946,2015
1946,2016
1946,2020
1947,1958
1947,1960
1947,1964
1947,1974
1947,1974
1947,1980
1947,1983
1947,1986
1947,1988
1947,1989
1947,1994
1947,1997
1947,2008
1947,2017
1947,2018
1947,2018
1948,1952
1948,1955
1948,1957
1948,1970
1948,1975
1948,1985
1948,1986
1948,1990
1948,2000
1948,2001
1948,2010
1948,2015
1948,2015
1948,2017
1948,2020
1949,1951
1949,1956
1949,1961
1949,1962
1949,1964
1949,1967
1949,1972
1949,1974
1949,1975
1949,1976
1949,1984
1949,1989
1949,1991
1949,1991
1949,1995
1949,1999
1949,2002
1949,2005
1949,2008
1949,2012
1949,2013
1949,2015
1949,2017
1949,2019
1950,1953
1950,1955
1950,1959
1950,1965
1950,1968
1950,1968
1950,1971
1950,1974
1950,1976
1950,1980
1950,1992
1950,1996
1950,1997
1950,2005
1950,2009
1950,2011
1950,2016
1950,2017
1951,1951
1951,1952
1951,1953
1951,1953
1951,1956
1951,1960
1951,1967
1951,1969
1951,1975
1951,1980
1951,1981
1951,1983
1951,1985
1951,1986
1951,1987
1951,1988
1951,1988
1951,1989
1951,1991
1951,1996
1951,1999
1951,2001
1951,2004
1951,2007
1951,2011
1951,2016
1951,2017
1951,2020
1952,1953
1952,1953
1952,1959
1952,1961
1952,1966
1952,1973
1952,1978
1952,1983
1952,1984
1952,1984
1952,1990
1952,1994
1952,1994
1952,1995
1952,1998
1952,2006
1952,2007
1952,2013
1952,2017
1953,1956
1953,1960
1953,1960
1953,1960
1953,1961
1953,1963
1953,1964
1953,1965
1953,1968
1953,1972
1953,1978
1953,1979
1953,1981
1953,1982
1953,2001
1953,2003
1953,2011
1953,2016
1953,2016
1953,2018
1954,1954
1954,1960
1954,1963
1954,1963
1954,1966
1954,1967
1954,1971
1954,1971
1954,1973
1954,1974
1954,1979
1954,1982
1954,1998
1954,2000
1954,2013
1954,2018
1955,1960
1955,1964
1955,1971
1955,1978
1955,1978
1955,1988
1955,1990
1955,1993
1955,1996
1955,1998
1955,1998
1955,2000
1955,2002
1955,2004
1955,2005
1955,2009
1955,2011
1955,2011
1955,2012
1955,2015
1955,2018
1955,2018
1955,2018
1956,1956
1956,1957
1956,1960
1956,1962
1956,1963
1956,1966
1956,1968
1956,1974
1956,1981
1956,1983
1956,1987
1956,1991
1956,2000
1956,2001
1956,2006
1956,2009
1956,2011
1957,1958
1957,1973
1957,1976
1957,1979
1957,1984
1957,1985
1957,1990
1957,1995
1957,2004
1957,2009
1957,2010
1957,2013
1957,2016
1958,1960
1958,1962
1958,1969
1958,1974
1958,1975
1958,1978
1958,1980
1958,1982
1958,1985
1958,1995
1958,1998
1958,2000
1958,2004
1958,2004
1958,2005
1958,2009
1958,2011
1959,1969
1959,1974
1959,1977
1959,1987
1959,1988
1959,1989
1959,1991
1959,1992
1959,1999
1959,2001
1959,2003
1959,2004
1959,2004
1959,2009
1959,2010
1959,2015
1959,2015
1960,1966
1960,1971
1960,1972
1960,1981
1960,1982
1960,1984
1960,1987
1960,1988
1960,1988
1960,1989
1960,1989
1960,1989
1960,1991
1960,1992
1960,1994
1960,1998
1960,2004
1960,2008
1960,2015
1960,2015
1960,2018
1961,1965
1961,1972
1961,1975
1961,1977
1961,1984
1961,1987
1961,1990
1961,2004
1961,2006
1961,2010
1961,2011
1961,2015
1961,2019
1962,1962
1962,1965
1962,1966
1962,1966
1962,1981
1962,1986
1962,1987
1962,1988
1962,1992
1962,2002
1962,2003
1962,2007
1962,2017
1963,1965
1963,1966
1963,1967
1963,1967
1963,1976
1963,1982
1963,1985
1963,1986
1963,1992
1963,1993
1963,1994
1963,1996
1963,1998
1963,2000
1963,2001
1963,2003
1963,2004
1963,2005
1963,2007
1963,2009
1963,2012
1963,2016
1963,2018
1964,1965
1964,1966
1964,1975
1964,1982
1964,1984
1964,1985
1964,1986
1964,1987
1964,1988
1964,1998
1964,1998
1964,2004
1965,1968
1965,1970
1965,1977
1965,1984
1965,1996
1965,1996
1965,1999
1965,2000
1965,2001
1965,2008
1965,2010
1965,2011
1965,2014
1965,2015
1965,2016
1965,2020
1966,1970
1966,1970
1966,1971
1966,1972
1966,1974
1966,1975
1966,1977
1966,1980
1966,1981
1966,1981
1966,1983
1966,1985
1966,1985
1966,1988
1966,1996
1966,1999
1966,1999
1966,1999
1966,2001
1966,2004
1966,2005
1966,2015
1967,1968
1967,1968
1967,1969
1967,1970
1967,1975
1967,1976
1967,1977
1967,1982
1967,1983
1967,1988
1967,1989
1967,1990
1967,1997
1967,1998
1967,1999
1967,2000
1967,2005
1967,2005
1967,2006
1967,2008
1967,2009
1967,2018
1968,1969
1968,1970
1968,1972
1968,1972
1968,1976
1968,1978
1968,1981
1968,1981
1968,1985
1968,1987
1968,1988
1968,1990
1968,1991
1968,1998
1968,2004
1968,2006
1968,2009
1968,2009
1968,2009
1968,2011
1968,2013
1968,2016
1968,2018
1968,2019
1968,2019
1968,2020
1969,1972
1969,1973
1969,1974
1969,1977
1969,1978
1969,1979
1969,1990
1969,1991
1969,1998
1969,2001
1969,2001
1969,2001
1969,2001
1969,2002
1969,2007
1969,2012
1969,2019
1969,2019
1970,1973
1970,1974
1970,1985
1970,1987
1970,1988
1970,1998
1970,1998
1970,1999
1970,2001
1970,2004
1970,2006
1970,2008
1970,2014
1970,2018
1970,2020
1970,2020
1971,1974
1971,1978
1971,1985
1971,1986
1971,1987
1971,1998
1971,2003
1971,2003
1971,2004
1971,2007
1971,2009
1971,2010
1971,2013
1971,2013
1972,1973
1972,1974
1972,1979
1972,1993
1972,1997
1972,1998
1972,1999
1972,2003
1972,2007
1972,2007
1972,2012
1972,2014
1972,2016
1972,2017
1973,1974
1973,1976
1973,1984
1973,1991
1973,1992
1973,1996
1973,2003
1973,2004
1973,2007
1973,2010
1973,2010
1973,2010
1973,2011
1973,2012
1973,2013
1973,2016
1973,2018
1974,1974
1974,1975
1974,1976
1974,1976
1974,1977
1974,1978
1974,1978
1974,1982
1974,1990
1974,1991
1974,1991
1974,1992
1974,1992
1974,2010
1974,2010
1974,2010
1974,2010
1974,2017
1974,2017
1974,2018
1974,2019
1974,2020
1975,1975
1975,1979
1975,1981
1975,1981
1975,1981
1975,1982
1975,1988
1975,1988
1975,1994
1975,1995
1975,1995
1975,1996
1975,1996
1975,1997
1975,2002
1975,2004
1975,2005
1975,2007
1975,2008
1975,2013
1975,2014
1975,2014
1975,2016
1975,2019
1975,2020
1976,1977
1976,1980
1976,1987
1976,1988
1976,1988
1976,1999
1976,2000
1976,2000
1976,2005
1976,2011
1976,2013
1976,2013
1976,2015
1976,2015
1977,1977
1977,1980
1977,1981
1977,1984
1977,1985
1977,1987
1977,1988
1977,1988
1977,1996
1977,1999
1977,2000
1977,2001
1977,2002
1977,2006
1977,2006
1977,2009
1977,2012
1977,2013
1977,2014
1977,2014
1977,2015
1977,2017
1977,2019
1977,2019
1978,1982
1978,1985
1978,1986
1978,1986
1978,1991
1978,1992
1978,1996
1978,1998
1978,2004
1978,2012
1978,2015
1978,2015
1978,2016
1979,1980
1979,1988
1979,1990
1979,1993
1979,1996
1979,2000
1979,2001
1979,2003
1979,2012
1979,2013
1979,2014
1979,2017
1979,2018
1979,2019
1980,1980
1980,1980
1980,1983
1980,1986
1980,1988
1980,1989
1980,1990
1980,1992
1980,1995
1980,1996
1980,2002
1980,2009
1980,2013
1980,2015
1980,2016
1980,2018
1981,1984
1981,1985
1981,1986
1981,1987
1981,1987
1981,1989
1981,1990
1981,1992
1981,1994
1981,1995
1981,2000
1981,2000
1981,2001
1981,2006
1981,2008
1981,2010
1981,2012
1981,2013
1981,2013
1981,2016
1981,2016
1981,2016
1981,2016
1981,2018
1982,1985
1982,1986
1982,1988
1982,1990
1982,1993
1982,1995
1982,1996
1982,1998
1982,2007
1982,2009
1982,2011
1982,2012
1982,2012
1982,2012
1982,2016
1983,1983
1983,1986
1983,1988
1983,1990
1983,1992
1983,1993
1983,1994
1983,1995
1983,1995
1983,1995
1983,1999
1983,2002
1983,2002
1983,2004
1983,2008
1983,2009
1983,2010
1983,2011
1983,2011
1983,2013
1984,1991
1984,1992
1984,1994
1984,1995
1984,1997
1984,2000
1984,2000
1984,2001
1984,2003
1984,2004
1984,2005
1984,2005
1984,2005
1984,2006
1984,2006
1984,2008
1984,2012
1984,2013
1984,2017
1984,2019
1984,2020
1984,2020
1985,1987
1985,1993
1985,1995
1985,1997
1985,2000
1985,2003
1985,2003
1985,2003
1985,2007
1985,2007
1985,2008
1985,2008
1985,2009
1985,2009
1985,2009
1985,2012
1985,2017
1986,1988
1986,1992
1986,1992
1986,1996
1986,1996
1986,1998
1986,1998
1986,2000
1986,2001
1986,2002
1986,2003
1986,2004
1986,2009
1986,2010
1986,2012
1986,2015
1986,2017
1986,2020
1987,1988
1987,1989
1987,1991
1987,1992
1987,1998
1987,2000
1987,2002
1987,2003
1987,2005
1987,2005
1987,2007
1987,2014
1987,2014
1987,2015
1987,2017
1987,2020
1987,2020
1988,1988
1988,1992
1988,1995
1988,1997
1988,1997
1988,1997
1988,1998
1988,1998
1988,1999
1988,2000
1988,2001
1988,2001
1988,2002
1988,2005
1988,2008
1988,2010
1988,2015
1989,1989
1989,1990
1989,1991
1989,1994
1989,1996
1989,1997
1989,2000
1989,2000
1989,2002
1989,2005
1989,2006
1989,2006
1989,2007
1989,2009
1989,2010
1989,2013
1989,2014
1989,2015
1989,2015
1989,2017
1989,2018
1989,2019
1989,2019
1989,2019
1989,2020
1990,1991
1990,1992
1990,1995
1990,1997
1990,1997
1990,1997
1990,1998
1990,1998
1990,1998
1990,1999
1990,2002
1990,2003
1990,2003
1990,2004
1990,2005
1990,2006
1990,2007
1990,2011
1990,2014
1990,2015
1991,1991
1991,1991
1991,1992
1991,1993
1991,1997
1991,1998
1991,1998
1991,2000
1991,2002
1991,2002
1991,2004
1991,2006
1991,2009
1991,2009
1991,2009
1991,2010
1991,2010
1991,2010
1991,2013
1991,2013
1991,2013
1991,2016
1991,2018
1991,2019
1992,1992
1992,1992
1992,1996
1992,1996
1992,1997
1992,1997
1992,1998
1992,1998
1992,2000
1992,2003
1992,2007
1992,2011
1992,2012
1992,2012
1992,2014
1992,2015
1992,2018
1992,2019
1993,1996
1993,1997
1993,1997
1993,1998
1993,2000
1993,2002
1993,2002
1993,2008
1993,2009
1993,2009
1993,2011
1993,2011
1993,2012
1993,2012
1993,2014
1993,2018
1993,2019
1993,2019
1994,1997
1994,1997
1994,1997
1994,1999
1994,1999
1994,2003
1994,2004
1994,2004
1994,2007
1994,2008
1994,2010
1994,2011
1994,2012
1994,2013
1994,2013
1994,2015
1994,2015
1994,2016
1994,2016
1994,2018
1994,2019
1994,2019
1994,2020
1994,2020
1995,1998
1995,2000
1995,2000
1995,2001
1995,2003
1995,2003
1995,2003
1995,2004
1995,2007
1995,2008
1995,2011
1995,2013
1995,2013
1995,2014
1995,2014
1995,2019
1996,1998
1996,1998
1996,2000
1996,2001
1996,2002
1996,2003
1996,2004
1996,2004
1996,2008
1996,2009
1996,2009
1996,2010
1996,2012
1996,2012
1996,2013
1996,2015
1996,2017
1996,2018
1997,1997
1997,1999
1997,2001
1997,2001
1997,2002
1997,2003
1997,2003
1997,2004
1997,2004
1997,2007
1997,2008
1997,2012
1997,2020
1998,1999
1998,2001
1998,2001
1998,2001
1998,2001
1998,2002
1998,2002
1998,2002
1998,2003
1998,2005
1998,2005
1998,2006
1998,2007
1998,2008
1998,2009
1998,2010
1998,2013
1998,2015
1998,2015
1999,1999
1999,1999
1999,2001
1999,2001
1999,2002
1999,2003
1999,2003
1999,2004
1999,2004
1999,2005
1999,2005
1999,2007
1999,2007
1999,2010
1999,2012
1999,2015
1999,2016
1999,2017
1999,2018
1999,2019
1999,2019
1999,2019
1999,2020
2000,2000
2000,2001
2000,2001
2000,2001
2000,2002
2000,2005
2000,2006
2000,2006
2000,2007
2000,2007
2000,2013
2000,2014
2000,2015
2000,2016
2000,2018
2000,2019
2000,2020
